Source,Target,Type,Id,Label,Weight
hsarayg,estudiosdgenero,Directed,1861,,1
Francisco_JMR9,netlearning20,Directed,1862,,1
_5h0ckw4v3_,silviaesencial,Directed,1863,,1
KoolEmprende,netlearning20,Directed,1864,,1
fernando_hdzrms,CNTI_VE,Directed,1865,,1
GalnaressM,alelealv,Directed,1866,,1
panchomadera,lubrio,Directed,1867,,1
CarlosHdezSilva,Data_Urbana,Directed,1869,,1
fg43154,CENDITEL,Directed,1870,,1
LauraV210781,Estado_Abierto,Directed,1871,,1
gilbon_aburto,netlearning20,Directed,1872,,1
HumbertReincide,CNTI_VE,Directed,1873,,1
joanboterarjona,Drosio,Directed,1874,,1
gulagmexico,loxalibre,Directed,1875,,1
dianatrisse,lubrio,Directed,1876,,1
Batalladeideas,AlifaDamian,Directed,1877,,1
arrechisimo,lubrio,Directed,1878,,1
Cacahuata8,borisosman,Directed,1879,,1
Ricardo_2336,TicEducativas,Directed,1880,,1
felixmr17,netlearning20,Directed,1882,,1
Leonard62876352,netlearning20,Directed,1883,,1
MiguelE11958748,netlearning20,Directed,1884,,1
TottoBudin92,netlearning20,Directed,1885,,1
tebere16,netlearning20,Directed,1886,,1
fave2015,EduSuperiorEc,Directed,1887,,1
RikardoYp,msdevlatam,Directed,1888,,1
jimenaperu,opendatacharter,Directed,1889,,1
BlurFederico,netlearning20,Directed,1890,,1
verdelibre3,universitasrev,Directed,1891,,1
Emanueldgm,netlearning20,Directed,1894,,1
wrobertispsuv,lubrio,Directed,1895,,1
cristianzuritam,DotCSV,Directed,1896,,3
claudia47479671,netlearning20,Directed,1898,,1
petiteannalie,netlearning20,Directed,1899,,1
edwin_chuga,netlearning20,Directed,1901,,1
sonhayama,AyudaMaestros,Directed,1902,,1
acastro72,vanguardiacom,Directed,1903,,1
Ireteansa2010,lubrio,Directed,1904,,1
franmauri47,LavezzariFausto,Directed,1905,,1
YanceToala,ThinkiaLab,Directed,1906,,1
Ale_Burlaka,rusosnith,Directed,1907,,1
BrendaP31969346,lubrio,Directed,1908,,1
lorelongoria,netlearning20,Directed,1909,,1
veracoecheax,drivemeca,Directed,1910,,2
yenyteran12,lubrio,Directed,1912,,1
MiPLEytu,netlearning20,Directed,1913,,1
SikinRivero,lubrio,Directed,1914,,1
Mgta0104,lubrio,Directed,1915,,1
Tatianathdii,softapps,Directed,1916,,1
jairocorleto,netlearning20,Directed,1917,,1
paugardzi,BukowskyDrunk,Directed,1918,,1
alb_mart,AyudaMaestros,Directed,1919,,1
marcosdamiann,AyudaMaestros,Directed,1920,,1
VctorParrales1,netlearning20,Directed,1921,,1
delgado_iviana,eonia_ar,Directed,1922,,1
mmvalverde1982,DeysiFonsecaJ,Directed,1923,,1
dalia_correa,CNTI_VE,Directed,1924,,1
carlot_la,CNTI_VE,Directed,1926,,1
MaikihAvila,netlearning20,Directed,1927,,1
mlito21,loxalibre,Directed,1928,,1
bulbo12,netlearning20,Directed,1929,,1
LuisGastudilloR,lubrio,Directed,1930,,1
ElviaJofre,chpiensa,Directed,1931,,1
fmlidermdq,cmagistratura,Directed,1932,,1
Heidi_Rodrich,netlearning20,Directed,1933,,1
misswand3rlust,rusosnith,Directed,1934,,1
metropolismx,Data_Urbana,Directed,1935,,1
lopezw1992,lubrio,Directed,1936,,1
AcademicoUnidad,netlearning20,Directed,1937,,1
OscarCumbicus,loxalibre,Directed,1938,,1
euge_lop,rusosnith,Directed,1939,,1
Fabocifuentes92,netlearning20,Directed,1940,,1
luisaperezroman,netlearning20,Directed,1941,,1
emvex,TicEducativas,Directed,1942,,1
emvex,softapps,Directed,1943,,1
yuljefred,lubrio,Directed,1944,,1
MarbellisV,lubrio,Directed,1945,,1
emvex,netlearning20,Directed,1946,,1
SebasGibbor,TicEducativas,Directed,1947,,1
DanideCatan,rusosnith,Directed,1948,,1
LouisDeBroigle,carmenansio,Directed,1949,,1
ENRIQUEMARCELL1,CIJ_Adicciones,Directed,1950,,1
mlaumeza1,netlearning20,Directed,1951,,1
aadolforh,netlearning20,Directed,1952,,1
crojasc1970,RDP_UNED,Directed,1953,,1
gil2rom,netlearning20,Directed,1954,,1
AtecalRd,DIGEIGRD,Directed,1955,,1
SocialesUV,revistasuchile,Directed,1956,,1
cartadesabierta,EstebanAlberico,Directed,1957,,1
Silvana_L,rusosnith,Directed,1958,,1
chicomarco,netlearning20,Directed,1959,,1
hery8a,charliesbot,Directed,1960,,1
Oraly_Lopez,lubrio,Directed,1961,,1
mjijonp,netlearning20,Directed,1962,,1
Feel_Like_Vasco,Drosio,Directed,1963,,1
CodeGirlDev,softapps,Directed,1964,,1
admodevops,charliesbot,Directed,1965,,1
pyecuador,loxalibre,Directed,1966,,1
CentenoSuleima,lubrio,Directed,1967,,1
CanelonLibertad,lubrio,Directed,1968,,1
OtraCyn,rusosnith,Directed,1969,,1
Flisol_Loja,loxalibre,Directed,1970,,1
GersBars21,netlearning20,Directed,1971,,1
vlascalpedro,rusosnith,Directed,1972,,1
alopezh2,ivonnelujano,Directed,1973,,1
pablo_albertus,TicEducativas,Directed,1974,,1
oshiboriboy,netlearning20,Directed,1975,,1
lolalortega,hacklib,Directed,1976,,1
sofiagastellu,rusosnith,Directed,1977,,1
zettel57,EditorialUEB,Directed,1978,,1
paredesendersom,CNTI_VE,Directed,1979,,1
RamosLPierre,Data_Urbana,Directed,1980,,1
Enderjose37,Conatel,Directed,1981,,1
protestacomunal,lubrio,Directed,1982,,1
fasldu,netlearning20,Directed,1983,,1
Nikytecuenta,netlearning20,Directed,1984,,1
MatiasBernal6,rusosnith,Directed,1985,,1
cacao_0701,CENDITEL,Directed,1986,,1
wenslypm,lubrio,Directed,1987,,1
AntroSocyJuri,revistasuchile,Directed,1988,,1
diani_mla,netlearning20,Directed,1989,,1
MAGDARONDON3,lubrio,Directed,1990,,1
NegroFigueroa13,nati_aquilino,Directed,1992,,1
eidenvalentine,TicEducativas,Directed,1993,,1
luemba63,lubrio,Directed,1994,,1
oshanigue,lubrio,Directed,1995,,1
fidelmessi_,rusosnith,Directed,1996,,1
Antonio03094853,lubrio,Directed,1997,,1
NFSWORLD623,CanaimaGNULinux,Directed,1998,,1
CheTuit,BukowskyDrunk,Directed,1999,,1
carlosi_jimenez,OpenlabEc,Directed,2000,,1
drkbugs,rusosnith,Directed,2001,,1
Alma_Ros_M,ONUMujeres,Directed,2002,,1
FundaciteGuaric,CNTI_VE,Directed,2003,,1
cjoa2009,lubrio,Directed,2004,,1
Adry_Albadan,netlearning20,Directed,2005,,1
Flisol_Loja,msdevlatam,Directed,2006,,1
RAMON47815066,lubrio,Directed,2007,,1
Sepin_P,rusosnith,Directed,2008,,1
OpenDataEc,datalat,Directed,2009,,1
Sillmarwen,SinCadenasECU,Directed,2010,,1
RabindranathFV,charliesbot,Directed,2011,,1
bluewake,datalat,Directed,2012,,1
redam_ecuador,datalat,Directed,2013,,1
juliuslaetus,datalat,Directed,2014,,1
InfoCdMex,Estado_Abierto,Directed,2015,,1
Flisol_Loja,socialtic,Directed,2016,,1
PoloCyT_ve,CNTI_VE,Directed,2018,,1
Flisol_Loja,OpenlabEc,Directed,2019,,2
marlene_rivad,lubrio,Directed,2020,,1
apradoc,CNTI_VE,Directed,2022,,1
ICONS_Chile,RDP_UNED,Directed,2024,,1
Noe_KatuCoffee,Drosio,Directed,2025,,1
mayerlinfarias4,Conatel,Directed,2026,,1
edwuinone1,CNTI_VE,Directed,2027,,1
Oswal_2419,CNTI_VE,Directed,2028,,1
Dennysj26,Conatel,Directed,2029,,1
emilian83267466,Conatel,Directed,2030,,1
jairo_maya,netlearning20,Directed,2031,,1
laura51940618,Conatel,Directed,2032,,1
IsabelTeresaSu4,Conatel,Directed,2033,,1
KenyimarGuerra,lubrio,Directed,2034,,1
esc_x1s,netlearning20,Directed,2035,,1
bjal2210,Conatel,Directed,2036,,1
daniels77270469,netlearning20,Directed,2037,,1
IbzanCardenasG,Conatel,Directed,2038,,1
gianluiggimassa,Drosio,Directed,2039,,1
Luisafer2982,Conatel,Directed,2040,,1
angelote01,CochraneIberoam,Directed,2041,,1
JuanjoIngenio,netlearning20,Directed,2042,,1
TtorresFelipe,TicEducativas,Directed,2043,,1
scanadasmfc,CochraneIberoam,Directed,2044,,1
Humbert14122101,Conatel,Directed,2045,,1
AndresGhiglioni,rusosnith,Directed,2046,,1
LisbetheEsis,Conatel,Directed,2047,,1
gerardotorres00,Conatel,Directed,2048,,1
ozarraga1,CNTI_VE,Directed,2049,,1
OsmarR6x101x0,Conatel,Directed,2050,,1
pericana35,Conatel,Directed,2051,,1
JoseFranc2010,Conatel,Directed,2052,,1
DNotipatria,Conatel,Directed,2053,,1
Kissirod,Conatel,Directed,2054,,1
CarmenYoliber,Conatel,Directed,2055,,1
Jodelmuva03,Conatel,Directed,2056,,1
kandanguero,lubrio,Directed,2057,,1
albano59490700,Conatel,Directed,2058,,1
DianaIMaldonado,OpenlabEc,Directed,2059,,1
silvinaglew,rusosnith,Directed,2060,,1
adalidesblog,Drosio,Directed,2061,,1
solysbellagines,lubrio,Directed,2062,,1
NeyslaNahir,lubrio,Directed,2063,,1
ROBERTOAZZURRI,netlearning20,Directed,2064,,1
ToroPenelope,CNTI_VE,Directed,2065,,1
Raimondvzla,lubrio,Directed,2066,,1
danimakoy16,netlearning20,Directed,2067,,1
AntoCen,rusosnith,Directed,2068,,1
Damron_Black,TicEducativas,Directed,2069,,1
raulgarciat,AyudaMaestros,Directed,2070,,1
Vanessa46358777,lubrio,Directed,2071,,1
jorgemenecs1,universitasrev,Directed,2072,,1
UribeX,Drosio,Directed,2073,,1
jussepina,lubrio,Directed,2074,,1
regales_ana,lubrio,Directed,2075,,1
Ismant,lubrio,Directed,2076,,1
HumbertReincide,CanaimaGNULinux,Directed,2077,,1
papahongo,lubrio,Directed,2078,,1
YelyGran,lubrio,Directed,2079,,1
jeshuabenjoseph,CENDITEL,Directed,2080,,1
LordNemesisDCL,imagine_2create,Directed,2081,,1
rstats_tweets,Python_cursos,Directed,2082,,1
SUSCERTE,CNTI_VE,Directed,2083,,1
Guille_Mon_,netlearning20,Directed,2084,,1
Vistacha,CNTI_VE,Directed,2085,,1
MonicaZapataS,netlearning20,Directed,2086,,1
ChavistaGanadr,lubrio,Directed,2087,,1
eubarazar1,lubrio,Directed,2088,,1
franciisco96,Drosio,Directed,2089,,1
mariacortez95,lubrio,Directed,2090,,1
edmebello,lubrio,Directed,2091,,2
Zobeida20423759,lubrio,Directed,2093,,1
elchamocandanga,lubrio,Directed,2094,,1
Rueda_F1,lubrio,Directed,2095,,1
beatrizsouzau,netlearning20,Directed,2096,,1
Javier_Munnoz,SomosNLP_,Directed,2097,,1
empleoyexito,AyudaMaestros,Directed,2098,,1
libeluladoradas,charliesbot,Directed,2099,,1
YsabelRosalesC,netlearning20,Directed,2100,,1
Divantii,netlearning20,Directed,2101,,1
SovietChavizta1,lubrio,Directed,2102,,1
VicomteRouge,Drosio,Directed,2103,,1
fehucontenidos,netlearning20,Directed,2104,,1
hlableti,lubrio,Directed,2105,,1
mimia3003,lubrio,Directed,2106,,1
MurphyPastor,lubrio,Directed,2107,,1
Mati_Ce,rusosnith,Directed,2108,,1
cristobaltorre,lubrio,Directed,2109,,1
jnrebottaro,datosgobar,Directed,2110,,1
Amatista2221,netlearning20,Directed,2111,,1
semujmorenacmx,Conacyt_MX,Directed,2112,,1
francoalejandra,lubrio,Directed,2113,,1
BasalduaPau,nati_aquilino,Directed,2114,,1
pabloaria0,rusosnith,Directed,2115,,1
CampbellMai,rusosnith,Directed,2116,,1
yorlenisplaza,lubrio,Directed,2117,,1
PrimeRaulA1,lubrio,Directed,2118,,1
LaMorrison_MX,alelealv,Directed,2119,,1
metropolis_tve,gva_IVAM,Directed,2120,,1
GabiSotoBiciB,alelealv,Directed,2121,,1
luismanolos315,netlearning20,Directed,2122,,1
Carlosart07,lubrio,Directed,2123,,1
LauV28,lubrio,Directed,2124,,1
edujosueaf,lubrio,Directed,2125,,1
HansBlanco14,charliesbot,Directed,2126,,1
chavaromero,ITEIJal,Directed,2127,,1
soyjavierrrrrr,carmenansio,Directed,2128,,1
data__coso,hacklib,Directed,2129,,1
soyaracelidiaz,nati_aquilino,Directed,2130,,1
claudiomruiz,lubrio,Directed,2131,,1
carl_alberto12,lubrio,Directed,2132,,1
Mosferastus,lubrio,Directed,2133,,1
kennethmath81,lubrio,Directed,2134,,1
teniente_nicho,lubrio,Directed,2135,,1
negronjb,carvicab,Directed,2136,,1
YoNoLePerdono,rusosnith,Directed,2137,,1
denyram,lubrio,Directed,2138,,1
AmarYluchar,lubrio,Directed,2141,,1
Crissmosp,chpiensa,Directed,2142,,1
joacobntz,rusosnith,Directed,2143,,1
pitu_orrego,nati_aquilino,Directed,2144,,1
violetaguitart,nati_aquilino,Directed,2145,,1
raivenra,IEEEuVigo,Directed,2146,,1
vargasalberto71,lubrio,Directed,2147,,1
EDMUNDOTUNDO,lubrio,Directed,2148,,1
VocesUrgentes,lubrio,Directed,2149,,1
ferr4n98,proteo5,Directed,2150,,1
jesuschugrat,lubrio,Directed,2151,,1
chucho007,lubrio,Directed,2152,,1
marlonr2002,lubrio,Directed,2153,,1
Angelsfran,AyudaMaestros,Directed,2154,,1
ALEX_7M84,lubrio,Directed,2155,,1
yubgon,lubrio,Directed,2156,,1
arodera,AyudaMaestros,Directed,2157,,1
registvh,lubrio,Directed,2158,,1
NangaraCandela,lubrio,Directed,2159,,1
Pizu,Redalyc,Directed,2160,,1
m1a_ve,CENDITEL,Directed,2161,,1
nicolasratto3,facsouchile,Directed,2162,,1
SVGinOncologica,saberucv,Directed,2163,,1
mireyaremanso,lubrio,Directed,2164,,1
rc_vm,netlearning20,Directed,2165,,1
urbinaoscar,lubrio,Directed,2166,,1
thaivama,lubrio,Directed,2167,,1
GaelleVargas,AyudaMaestros,Directed,2168,,1
Jackson01D1,lubrio,Directed,2169,,1
BierzoNatura,AyudaMaestros,Directed,2170,,1
DiccPE,AyudaMaestros,Directed,2171,,1
Sonandopersonas,AyudaMaestros,Directed,2172,,1
BertaRodrguez5,AyudaMaestros,Directed,2173,,1
GVivienda,lubrio,Directed,2174,,1
Adriana56020051,netlearning20,Directed,2175,,1
lanacho64,lubrio,Directed,2176,,1
raaulfer,hacklib,Directed,2177,,1
juantopx,luisroliva_,Directed,2178,,1
ElAndino09,lubrio,Directed,2179,,1
kal1mancastillo,lubrio,Directed,2180,,1
lalobernal1,FGRMexico,Directed,2181,,1
MarvinBeisbol,lubrio,Directed,2182,,1
rzambranoiqq,chpiensa,Directed,2183,,1
cvgvil,lubrio,Directed,2184,,1
sianollopm,lubrio,Directed,2185,,1
Guarapela22,lubrio,Directed,2186,,2
09kdjxksk09,lubrio,Directed,2187,,1
zirtaebt,lubrio,Directed,2189,,1
EAUSAT1,veredes,Directed,2190,,1
Pablojrizzo,Puerto_APPB,Directed,2191,,1
mundolinuxbot,LavezzariFausto,Directed,2192,,1
flaq24reyes,AyudaMaestros,Directed,2193,,1
DESTROCOBRA3,lubrio,Directed,2194,,1
BryleePatterso1,alelealv,Directed,2195,,1
Jonaltuna,AyudaMaestros,Directed,2196,,1
ulisesrivero,lubrio,Directed,2197,,1
LufermSuarez,lubrio,Directed,2198,,1
sexogaymaricon,EduSuperiorEc,Directed,2199,,1
FernandoTagore,lubrio,Directed,2200,,1
tovven1,CanaimaGNULinux,Directed,2201,,1
LaXuru,EditorialUEB,Directed,2202,,1
sargentomoreno,lubrio,Directed,2203,,1
Lady_Fabi,rusosnith,Directed,2204,,1
jacintodavila,lubrio,Directed,2205,,1
RevolucinLegal1,lubrio,Directed,2206,,1
ygonzalez1978,lubrio,Directed,2207,,1
esosasan,datosgob,Directed,2208,,1
dieguitocazar,SinCadenasECU,Directed,2209,,1
evasander,opendatacharter,Directed,2210,,1
raugaltir,veredes,Directed,2212,,1
augustogos,netlearning20,Directed,2213,,1
marthaescamilla,netlearning20,Directed,2214,,1
HFomeqe,chpiensa,Directed,2215,,1
romurodriguez,AyudaMaestros,Directed,2216,,1
GoDaves,EditorialUEB,Directed,2217,,1
_mjan,rusosnith,Directed,2218,,1
orestedeseo,netlearning20,Directed,2219,,1
fernandoararu,AyudaMaestros,Directed,2221,,1
Lauravalvil,gva_IVAM,Directed,2222,,1
Alfredo_DAquino,AyudaMaestros,Directed,2223,,1
cienciaabierta,mujerequivocada,Directed,2224,,1
Tecnoemprender7,CENDITEL,Directed,2225,,1
paguaygalo,SinCadenasECU,Directed,2226,,1
strabaldo,netlearning20,Directed,2227,,1
jciturras,KevinCarrascoQ1,Directed,2229,,1
jcamalmx,netlearning20,Directed,2230,,1
larealtaam,rusosnith,Directed,2231,,1
mapc,rtleyb,Directed,2232,,1
Conny63844702,chpiensa,Directed,2233,,1
AlejandroRasco,rusosnith,Directed,2234,,1
Luzcent,AyudaMaestros,Directed,2235,,1
FerraoLuiz,cmatain,Directed,2236,,1
anibalzorrilla,rusosnith,Directed,2237,,1
FerraoLuiz,griso_unav,Directed,2238,,1
Ignacio_Lacasa,AcrossLegal,Directed,2239,,1
chicomarco,AyudaMaestros,Directed,2240,,1
kanitox,chpiensa,Directed,2241,,1
enbakid,rusosnith,Directed,2242,,1
Marce_I_P,rusosnith,Directed,2243,,1
j_gorrin,Drosio,Directed,2244,,1
puntocentrico,alelealv,Directed,2245,,1
AvillTere,rusosnith,Directed,2246,,1
sol_danica,mtropedro,Directed,2247,,1
AdAstra2023,TecnoIA1,Directed,2249,,1
pcocav,datosgob,Directed,2250,,1
rtleyb,KevinCarrascoQ1,Directed,2251,,1
rodriguezcheri,hacklib,Directed,2252,,1
infraabiertaMX,AdrianAlcala75,Directed,2253,,1
GarciaAdelina3,netlearning20,Directed,2254,,1
CoalicionMS,alelealv,Directed,2255,,1
marcanohjavier2,CENDITEL,Directed,2256,,1
tomlongphd,RevDesafios,Directed,2257,,1
JesusDisalle,elblogdezabbix,Directed,2258,,1
PedagogiaSocial,GiasGrupo,Directed,2259,,1
TinaCuore,Drosio,Directed,2260,,1
Emilio67760654,AyudaMaestros,Directed,2261,,1
toya_arq,rusosnith,Directed,2262,,1
AlexaElyGuaman,DeysiFonsecaJ,Directed,2263,,1
AlexaElyGuaman,SRIoficialEc,Directed,2264,,2
AlexaElyGuaman,tfpatino,Directed,2267,,1
Cenditel_Patria,CENDITEL,Directed,2268,,1
HayShar2,CENDITEL,Directed,2270,,1
CNTI_VE,CanaimaGNULinux,Directed,2271,,1
Elizabethstime,mundos55,Directed,2272,,1
docmundele,CochraneIberoam,Directed,2273,,1
iaa_csic,mundos55,Directed,2274,,1
comunistax100p,CENDITEL,Directed,2275,,1
susanamorg,SinCadenasECU,Directed,2276,,1
Ptorresb2906,CochraneIberoam,Directed,2277,,1
GEDECOUB,RDP_UNED,Directed,2278,,2
beneatheskin_,Drosio,Directed,2280,,1
azocarone,drivemeca,Directed,2281,,1
marcosvillacise,DEC_INV_ESPOL,Directed,2282,,1
KarolNorona,SinCadenasECU,Directed,2283,,1
paola__c,SinCadenasECU,Directed,2284,,1
jperez427,softapps,Directed,2285,,1
OpenSciTalk,mundos55,Directed,2286,,1
SfDkaosDLX,AyudaMaestros,Directed,2287,,1
MarcosViAp,mundos55,Directed,2288,,1
CNTI_VE,CENDITEL,Directed,2289,,1
CanaimaGNULinux,CENDITEL,Directed,2291,,1
RaillyHugo,charliesbot,Directed,2292,,1
DatosCientific,ANID_Abierta,Directed,2293,,1
28_paupau,tfpatino,Directed,2294,,1
GEANTnews,RedCLARA,Directed,2295,,1
CentroCOES,facsouchile,Directed,2296,,1
RubbyPut4,CENDITEL,Directed,2298,,1
ProyDivLGBTI_C7,EditorialFCSH,Directed,2299,,1
pacoramon,charliesbot,Directed,2300,,1
CaicedoSpitia,CENDITEL,Directed,2301,,1
manuelgahumada,AyudaMaestros,Directed,2302,,1
CCaraboboLibre,CENDITEL,Directed,2303,,1
secoya007,AyudaMaestros,Directed,2304,,1
twitwilber,charliesbot,Directed,2305,,1
burbujadevs,carlestenorio,Directed,2306,,1
ciencia_cl,ExploraTarapaca,Directed,2307,,1
hansfelixramos,charliesbot,Directed,2308,,1
quintanillasam,AyudaMaestros,Directed,2309,,1
_juantellom,RDP_UNED,Directed,2310,,1
elgordogragas_,midudev,Directed,2311,,2
bernifiore,EstebanAlberico,Directed,2313,,1
colguin7,openmapchile,Directed,2314,,1
barbvegat,kbatthyany,Directed,2315,,1
KFutoranskyi,IIBI_UNAM_MX,Directed,2316,,1
Rosa_DguezM,AyudaMaestros,Directed,2317,,1
jane_coffin,RedCLARA,Directed,2318,,1
JaleaRoyal,chpiensa,Directed,2319,,1
UlisesRamirezG,AdrianAlcala75,Directed,2321,,1
CeMITBetanzos,ESFGALICIA,Directed,2322,,1
CultivandoVerso,lubrio,Directed,2323,,1
mdelgadop,guluc3m,Directed,2325,,1
fabioduran,rafadelcastillo,Directed,2326,,1
eleuge1,EstebanAlberico,Directed,2327,,1
MalditaTech,rafadelcastillo,Directed,2328,,1
78917070,CochraneIberoam,Directed,2329,,1
UdecBibliotecas,ANID_Abierta,Directed,2330,,1
atologocito1,ServiciosAND,Directed,2331,,1
manoliblmn,datosgob,Directed,2333,,1
LeoRodri0199,msdevlatam,Directed,2334,,1
LUISDAVILABAND1,AyudaMaestros,Directed,2335,,1
BURJC,OfiLibreURJC,Directed,2339,,1
jmandion,ESFGALICIA,Directed,2341,,1
jgomez370,AyudaMaestros,Directed,2342,,1
Martin_G1menez,softapps,Directed,2343,,1
eacunam,MoureDev,Directed,2346,,1
MinoTannia,tfpatino,Directed,2347,,1
majinfer,drivemeca,Directed,2348,,1
SuenosDeNacion,CanaimaGNULinux,Directed,2349,,1
McdUnison,apolmig,Directed,2350,,1
comunistax100p,CanaimaGNULinux,Directed,2351,,1
elojopardo,AyudaMaestros,Directed,2352,,1
Angela47667247,DeysiFonsecaJ,Directed,2353,,1
Adriana56020051,AyudaMaestros,Directed,2354,,1
Ucen,UCENopenScience,Directed,2355,,1
alex_ramirez69,softapps,Directed,2357,,1
lochoa7791,CanaimaGNULinux,Directed,2358,,1
naticarfi,datosgobar,Directed,2359,,1
BraulioOtavalo,DEC_INV_ESPOL,Directed,2360,,1
juliuslaetus,OpenlabEc,Directed,2361,,1
mjijonp,AyudaMaestros,Directed,2362,,1
ElioAMilanoB,drivemeca,Directed,2363,,1
LRomeroDguez,datosgob,Directed,2364,,1
naticarfi,opendatacharter,Directed,2365,,1
Tech_CaToLiC,DotCSV,Directed,2367,,1
andressader,agriculturaGro,Directed,2368,,1
Juanjosensei,AyudaMaestros,Directed,2369,,1
Flaca8812,transparenciaco,Directed,2370,,1
Lockuz2,kbatthyany,Directed,2371,,1
soledad_qv,UCENopenScience,Directed,2372,,1
datosgobar,aanthieni,Directed,2373,,1
anaburgos777,DeysiFonsecaJ,Directed,2374,,1
OpenSciTalk,UCENopenScience,Directed,2375,,1
GayborGonzaga,Educacion_Ec,Directed,2376,,1
BiblioInf_UDC,ESFGALICIA,Directed,2377,,1
ELCOACHING,AyudaMaestros,Directed,2378,,1
pamemar1,gcooplibre,Directed,2379,,1
informaticaucm,LibreLabUCM,Directed,2380,,1
UCENopenScience,ANID_Abierta,Directed,2381,,1
gbrkw74,retrochenta,Directed,2382,,1
cmark_online,OpenlabEc,Directed,2383,,1
Ovado,AyudaMaestros,Directed,2384,,1
jadebustos,CDDesarrollo,Directed,2385,,1
crosquetero09,softapps,Directed,2386,,1
Ricardo_2336,softapps,Directed,2387,,1
NachoHe41431428,AyudaMaestros,Directed,2388,,1
OpenStreetMapAR,aanthieni,Directed,2389,,1
jeanscarreral,SRIoficialEc,Directed,2390,,2
PatuPop,Secron_cyber,Directed,2392,,1
Mellember,AyudaMaestros,Directed,2393,,1
Jeny_Sal,carmenansio,Directed,2394,,1
jesrup2017,softapps,Directed,2395,,1
Ucen,Ucen_RCoquimbo,Directed,2396,,1
arroyolider,AyudaMaestros,Directed,2397,,1
mundolinuxbot,facialix,Directed,2398,,1
ipostel_ve,cytdanmarys,Directed,2400,,2
susi2587,AyudaMaestros,Directed,2402,,1
germanandradeg,alberto_0607,Directed,2403,,1
yanirauseche,Emilio_Morles,Directed,2404,,1
DevPGSV,LibreLabUCM,Directed,2405,,1
csircugr,OSLUGR,Directed,2406,,1
Luc12Mao,AyudaMaestros,Directed,2407,,1
criztinaz,charliesbot,Directed,2408,,1
barbaracneves,CEIColmex,Directed,2409,,1
cristianjmu,charliesbot,Directed,2410,,1
UFASTA,BacapNoticias,Directed,2411,,1
Etxekos,AyudaMaestros,Directed,2412,,1
GarciaAdelina3,AyudaMaestros,Directed,2413,,1
JaimeUT,DEC_INV_ESPOL,Directed,2414,,1
VaniaVillalba1,charliesbot,Directed,2415,,1
_tal_Ivan,DotCSV,Directed,2416,,1
Ruth_Lopez1977,RDP_UNED,Directed,2418,,1
CounterpartEc,ECGobAbierto,Directed,2419,,1
MaribelRaCe,INAImexico,Directed,2420,,1
jofe100,AyudaMaestros,Directed,2421,,1
Janethcohil,AyudaMaestros,Directed,2422,,1
mariagrandury,apolmig,Directed,2423,,1
SomosNLP_,apolmig,Directed,2424,,1
sasanchezc,AyudaMaestros,Directed,2425,,1
davidlopfausdev,carmenansio,Directed,2428,,1
lau_cuco,cmatain,Directed,2429,,1
Abraham_RMI,ivonnelujano,Directed,2430,,1
xhardez,virbrussa,Directed,2431,,1
psico191214,jcgodoy9,Directed,2432,,1
valentinvi,SygelTechnology,Directed,2433,,1
rocmarqus,AyudaMaestros,Directed,2434,,1
andradecanosa,ESFGALICIA,Directed,2435,,1
paco_vazquez,charliesbot,Directed,2437,,1
mvillasolmeda,DotCSV,Directed,2438,,1
MedGoldenAge,cmatain,Directed,2440,,1
MedGoldenAge,idea_SiglodeOro,Directed,2442,,1
aojrgeo,elapdis,Directed,2443,,1
mariacantore,virbrussa,Directed,2444,,1
AnthonnyAG,charliesbot,Directed,2445,,1
Mr_Prypiat,carmenansio,Directed,2446,,1
MattGhiorzo,carmenansio,Directed,2447,,1
GroppiTania,RDP_UNED,Directed,2448,,2
romulosanchezs,AyudaMaestros,Directed,2451,,1
billyperiodista,AyudaMaestros,Directed,2452,,1
CIP_RRD_ESPOL,DEC_INV_ESPOL,Directed,2453,,1
Altaskur,raupulus,Directed,2454,,1
izzzetan,cmatain,Directed,2455,,1
sharon644,AyudaMaestros,Directed,2456,,1
charo_79,CochraneIberoam,Directed,2458,,1
OpenSciTalk,AcrossLegal,Directed,2460,,1
ahmetak20160685,ivonnelujano,Directed,2461,,1
Africa_evidence,CochraneIberoam,Directed,2462,,1
Dex_Loggica,DotCSV,Directed,2463,,1
ArmenYuri,ivonnelujano,Directed,2464,,1
OpenSciTalk,SOMM_alliance,Directed,2465,,1
TeraFlow_h2020,TeraFlowSDN,Directed,2467,,1
begalpuy,TeraFlowSDN,Directed,2468,,1
fryntiz,raupulus,Directed,2469,,1
iaa_csic,SOMM_alliance,Directed,2470,,1
lignuxero3000,raupulus,Directed,2471,,1
CodeHouseLearn,xauendevs,Directed,2472,,1
burbujadevs,jessefilho,Directed,2473,,1
AkireOrl,Secron_cyber,Directed,2474,,1
qmoIo,DotCSV,Directed,2475,,1
VincentMarsick,AyudaMaestros,Directed,2476,,1
umaeditorial,Unebook,Directed,2477,,1
DOAJplus,ivonnelujano,Directed,2478,,1
IndiraNolivos,DEC_INV_ESPOL,Directed,2479,,1
albor_educa,AyudaMaestros,Directed,2480,,1
JuankoExc,GeronimoUztariz,Directed,2481,,1
Mestredesdecasa,AyudaMaestros,Directed,2482,,1
OpenSciTalk,Unebook,Directed,2485,,1
Luis_biblioUCLM,BibliotecaUCLM,Directed,2486,,1
Lou3069,JulianMarquina,Directed,2487,,1
